Model,mlp.lins.0.bias,mlp.lins.0.weight,mlp.lins.1.bias,mlp.lins.1.weight,mlp.lins.2.bias,mlp.lins.2.weight,mlp.norms.0.module.bias,mlp.norms.0.module.num_batches_tracked,mlp.norms.0.module.running_mean,mlp.norms.0.module.running_var,mlp.norms.0.module.weight,mlp.norms.1.module.bias,mlp.norms.1.module.num_batches_tracked,mlp.norms.1.module.running_mean,mlp.norms.1.module.running_var,mlp.norms.1.module.weight,sa1_module.conv.local_nn.lins.0.bias,sa1_module.conv.local_nn.lins.0.weight,sa1_module.conv.local_nn.lins.1.bias,sa1_module.conv.local_nn.lins.1.weight,sa1_module.conv.local_nn.lins.2.bias,sa1_module.conv.local_nn.lins.2.weight,sa1_module.conv.local_nn.norms.0.module.bias,sa1_module.conv.local_nn.norms.0.module.num_batches_tracked,sa1_module.conv.local_nn.norms.0.module.running_mean,sa1_module.conv.local_nn.norms.0.module.running_var,sa1_module.conv.local_nn.norms.0.module.weight,sa1_module.conv.local_nn.norms.1.module.bias,sa1_module.conv.local_nn.norms.1.module.num_batches_tracked,sa1_module.conv.local_nn.norms.1.module.running_mean,sa1_module.conv.local_nn.norms.1.module.running_var,sa1_module.conv.local_nn.norms.1.module.weight,sa2_module.conv.local_nn.lins.0.bias,sa2_module.conv.local_nn.lins.0.weight,sa2_module.conv.local_nn.lins.1.bias,sa2_module.conv.local_nn.lins.1.weight,sa2_module.conv.local_nn.lins.2.bias,sa2_module.conv.local_nn.lins.2.weight,sa2_module.conv.local_nn.norms.0.module.bias,sa2_module.conv.local_nn.norms.0.module.num_batches_tracked,sa2_module.conv.local_nn.norms.0.module.running_mean,sa2_module.conv.local_nn.norms.0.module.running_var,sa2_module.conv.local_nn.norms.0.module.weight,sa2_module.conv.local_nn.norms.1.module.bias,sa2_module.conv.local_nn.norms.1.module.num_batches_tracked,sa2_module.conv.local_nn.norms.1.module.running_mean,sa2_module.conv.local_nn.norms.1.module.running_var,sa2_module.conv.local_nn.norms.1.module.weight,sa3_module.nn.lins.0.bias,sa3_module.nn.lins.0.weight,sa3_module.nn.lins.1.bias,sa3_module.nn.lins.1.weight,sa3_module.nn.lins.2.bias,sa3_module.nn.lins.2.weight,sa3_module.nn.norms.0.module.bias,sa3_module.nn.norms.0.module.num_batches_tracked,sa3_module.nn.norms.0.module.running_mean,sa3_module.nn.norms.0.module.running_var,sa3_module.nn.norms.0.module.weight,sa3_module.nn.norms.1.module.bias,sa3_module.nn.norms.1.module.num_batches_tracked,sa3_module.nn.norms.1.module.running_mean,sa3_module.nn.norms.1.module.running_var,sa3_module.nn.norms.1.module.weight
pointnet++_EPOCH_157_classifier.pth,7.183633954355173e-08,0.0067953020334243774,3.521750002732915e-08,0.0183884184807539,0.0023388327099382877,-0.041277926415205,-0.02099502831697464,4108,0.24963314831256866,0.05638187751173973,0.8159354329109192,0.07449134439229965,4108,-1.1649175882339478,0.858370304107666,1.0389080047607422,0.05838725343346596,-0.055410273373126984,-1.217081724291802e-08,-4.3299701246724e-06,2.898466618717066e-06,-4.488119429879589e-06,-3.541020123520866e-05,4108,-134.26393127441406,5363.85986328125,0.6891818642616272,-3.0149803179502655e-15,4108,9.790476906346157e-05,5.746128408645745e-07,0.6847983598709106,4.763030044172216e-18,-2.2004476691282748e-13,1.1434309513222614e-16,-9.371195375251773e-09,-2.5945702183949315e-11,-2.162271230121693e-12,2.471542501908397e-12,4108,-5.135836200764743e-09,1.8696899043156543e-17,0.6844457387924194,-6.274472586463575e-13,4108,3.675388882129482e-08,9.693890587708469e-15,0.6846553087234497,-1.7850724232104653e-09,-2.8633006881294276e-14,2.1083598755744504e-10,0.010798233561217785,9.948749948307523e-07,0.0061939787119627,-0.006769979372620583,4108,8224.787109375,17546.98046875,0.8031971454620361,-0.0029589070472866297,4108,-0.05432256683707237,0.23972615599632263,0.799578845500946
pointnet++_EPOCH_158_classifier.pth,7.214008945766182e-08,0.006795180030167103,3.598642450697298e-08,0.01838824898004532,0.002338650170713663,-0.04127812013030052,-0.020995035767555237,4134,0.24402767419815063,0.0660247877240181,0.8159354329109192,0.07449135184288025,4134,-1.1802066564559937,0.9490630626678467,1.0389080047607422,0.05838686600327492,-0.055409885942935944,-1.2168264618139801e-08,-4.329325292928843e-06,2.8980109618714778e-06,-4.4874368541059084e-06,-3.5406894312473014e-05,4134,-135.79188537597656,5318.93017578125,0.6891818642616272,-3.028908080701968e-15,4134,9.617209434509277e-05,5.758037104897085e-07,0.6847983598709106,5.620507801021224e-18,-2.1996244886288152e-13,1.140772988403557e-16,-9.369253817226308e-09,-2.5862837912948855e-11,-2.1627675778762567e-12,2.4683833536182087e-12,4134,-5.1220707675270205e-09,1.8775324037032696e-17,0.6844457387924194,-6.245664792639549e-13,4134,3.699318540384411e-08,9.813877039851777e-15,0.6846553087234497,-1.7832445520227225e-09,-2.869505035061476e-14,2.1161480900921958e-10,0.010798176750540733,9.756715826370055e-07,0.006194032728672028,-0.006770000327378511,4134,8226.8203125,17291.171875,0.8031971454620361,-0.002959009725600481,4134,-0.05127580091357231,0.25109004974365234,0.799578845500946
pointnet++_EPOCH_159_classifier.pth,7.150332237415569e-08,0.006795141845941544,3.565721939935429e-08,0.01838822290301323,0.0023384757805615664,-0.04127831384539604,-0.020995087921619415,4160,0.2663876712322235,0.0612395741045475,0.8159354329109192,0.0744914636015892,4160,-1.1622183322906494,0.9723617434501648,1.0389080047607422,0.05838647857308388,-0.055409498512744904,-1.2165680907116894e-08,-4.328674094722373e-06,2.897549393310328e-06,-4.486747002374614e-06,-3.540358375175856e-05,4160,-133.38514709472656,5496.81396484375,0.6891818642616272,-3.0445068277003664e-15,4160,9.894258982967585e-05,5.720843887502269e-07,0.6847983598709106,5.533782876878714e-18,-2.1987189087642467e-13,1.140383882643412e-16,-9.367288278383512e-09,-2.5813632481552773e-11,-2.162637690455993e-12,2.4681097009898734e-12,4160,-5.16774267822484e-09,1.8909421594856117e-17,0.6844457387924194,-6.159944516276328e-13,4160,3.680875337863654e-08,9.546123148961114e-15,0.6846553087234497,-1.782699321495329e-09,-2.866432338342016e-14,2.1186888354840505e-10,0.010798129253089428,9.754155598784564e-07,0.006194054149091244,-0.006769958417862654,4160,8208.4560546875,17661.5234375,0.8031971454620361,-0.0029590229969471693,4160,-0.052409783005714417,0.24520888924598694,0.799578845500946
pointnet++_EPOCH_15_classifier.pth,9.923602419803501e-07,0.008248926140367985,-1.4131926491245395e-06,0.018681073561310768,0.0065289875492453575,-0.036839477717876434,-0.018529631197452545,416,0.27718862891197205,0.0751679465174675,0.8581269383430481,0.07039666175842285,416,-1.2652682065963745,1.0252419710159302,1.0428767204284668,0.08964507281780243,-0.08608729392290115,-8.906321795620897e-07,-8.002397225936875e-05,6.427319749491289e-05,-8.85815461515449e-05,-0.0002042805281234905,416,-211.19891357421875,13468.2861328125,0.7418076992034912,-4.2308219427855676e-11,416,-0.0008308629039674997,1.5082798199728131e-05,0.7375155091285706,-3.827897200603392e-13,-1.4358455535656844e-09,6.101327082452812e-11,-6.450103455790668e-07,-2.779068086766756e-10,8.666458661821252e-10,1.9116999094848097e-09,416,-4.961717650076025e-07,2.0692997283137254e-13,0.7371644973754883,2.2827514878365207e-10,416,-6.0844131439807825e-06,1.826944706628808e-10,0.7373735308647156,-8.080480173866533e-10,2.3159602013933522e-10,5.690017790271895e-09,0.012175864540040493,-1.2066471981597715e-06,0.00577529426664114,-0.008255953900516033,416,8911.25390625,16774.228515625,0.84767085313797,-0.0033912172075361013,416,-0.04139493778347969,0.3222213089466095,0.8454183340072632
pointnet++_EPOCH_160_classifier.pth,7.064490858965655e-08,0.006795151624828577,3.58264280464482e-08,0.018388301134109497,0.0023382948711514473,-0.04127850756049156,-0.02099514566361904,4186,0.2554844915866852,0.05725950375199318,0.8159354329109192,0.0744914710521698,4186,-1.171789288520813,0.885135293006897,1.0389080047607422,0.05838609114289284,-0.055409111082553864,-1.2163063445314037e-08,-4.328011982579483e-06,2.8970819130336167e-06,-4.486049419938354e-06,-3.540020406944677e-05,4186,-134.84996032714844,5318.869140625,0.6891818642616272,-3.0111123419966287e-15,4186,9.769288590177894e-05,5.752763172495179e-07,0.6847983598709106,5.615350743492262e-18,-2.198438100401573e-13,1.136217539334105e-16,-9.365297870544964e-09,-2.5803059341966694e-11,-2.1583128079899483e-12,2.4525030443978135e-12,4186,-5.1291109137707735e-09,1.871156826413956e-17,0.6844457387924194,-6.354339797398634e-13,4186,3.6890746457629575e-08,9.734245778414505e-15,0.6846553087234497,-1.7823683640116883e-09,-2.87938482735825e-14,2.1451572462805046e-10,0.010798053815960884,9.67882328950509e-07,0.006194057874381542,-0.006769940257072449,4186,8225.126953125,18668.84765625,0.8031971454620361,-0.0029589354526251554,4186,-0.05096838250756264,0.240446537733078,0.799578845500946
pointnet++_EPOCH_161_classifier.pth,7.005710500607165e-08,0.006795148365199566,3.587906505231331e-08,0.018388446420431137,0.002338108606636524,-0.04127870127558708,-0.020995093509554863,4212,0.24912752211093903,0.062785804271698,0.8159354329109192,0.074491485953331,4212,-1.158374547958374,0.9485266804695129,1.0389080047607422,0.0583857037127018,-0.055408723652362823,-1.2160415785444911e-08,-4.327342139731627e-06,2.896608521041344e-06,-4.485340014070971e-06,-3.5396798921283334e-05,4212,-134.38900756835938,5287.50927734375,0.6891818642616272,-3.005836809042892e-15,4212,9.754701750352979e-05,5.753199161517841e-07,0.6847983598709106,6.171037444115585e-18,-2.197710058642749e-13,1.1354737385272973e-16,-9.363283481889084e-09,-2.5825550031832734e-11,-2.155863812122738e-12,2.4498111872439665e-12,4212,-5.1401052303390316e-09,1.881039484064372e-17,0.6844457387924194,-6.34031618439862e-13,4212,3.6962099159154604e-08,9.712455855846389e-15,0.6846553087234497,-1.7814195674148436e-09,-2.876321278594621e-14,2.1187633592045785e-10,0.010798019357025623,9.622226571082138e-07,0.0061940476298332214,-0.006769869942218065,4212,8209.9072265625,15950.5205078125,0.8031971454620361,-0.002958928234875202,4212,-0.0535128079354763,0.2637774646282196,0.799578845500946
pointnet++_EPOCH_162_classifier.pth,6.934938312497252e-08,0.006795197259634733,3.6871316666520215e-08,0.01838848739862442,0.002337914425879717,-0.0412788949906826,-0.020994946360588074,4238,0.25829359889030457,0.07070337980985641,0.8159354329109192,0.07449159026145935,4238,-1.1688597202301025,0.9391148090362549,1.0389080047607422,0.05838531628251076,-0.05540833622217178,-1.2157733486617417e-08,-4.326665020926157e-06,2.8961292173335096e-06,-4.484622877498623e-06,-3.539333920343779e-05,4238,-133.8465118408203,5435.8759765625,0.6891818642616272,-3.0067816742955543e-15,4238,9.817255340749398e-05,5.727882239625615e-07,0.6847983598709106,6.6325293660747384e-18,-2.1967585357111213e-13,1.1350911178631547e-16,-9.361244224237453e-09,-2.580929567286283e-11,-2.156786468171523e-12,2.4513509711693304e-12,4238,-5.1351030094792804e-09,1.8878624006289543e-17,0.6844457387924194,-6.307791745527314e-13,4238,3.6836134142959054e-08,9.581612135385175e-15,0.6846553087234497,-1.7808567953636611e-09,-2.877026348819915e-14,2.1135156125229315e-10,0.010798006318509579,9.515009651295259e-07,0.006193970795720816,-0.006769853178411722,4238,8200.0966796875,18020.52734375,0.8031971454620361,-0.0029588949400931597,4238,-0.05099265277385712,0.2563613951206207,0.799578845500946
pointnet++_EPOCH_163_classifier.pth,6.89352006588706e-08,0.006795299239456654,3.7757288851025805e-08,0.018388427793979645,0.002337713958695531,-0.04127908870577812,-0.02099495194852352,4264,0.24469009041786194,0.05316922813653946,0.8159354329109192,0.07449160516262054,4264,-1.1712807416915894,0.8890222311019897,1.0389080047607422,0.05838492885231972,-0.05540794879198074,-1.2155019213366813e-08,-4.32597926192102e-06,2.8956440019101137e-06,-4.483897555473959e-06,-3.538983946782537e-05,4264,-134.1271514892578,5364.59521484375,0.6891818642616272,-2.9763723444561777e-15,4264,9.822612628340721e-05,5.738847903558053e-07,0.6847983598709106,6.589697540366436e-18,-2.1961748283665095e-13,1.1337794079349927e-16,-9.35918009759007e-09,-2.5766683925398937e-11,-2.1525283725593036e-12,2.44000241018949e-12,4264,-5.151344240061917e-09,1.8857386971242857e-17,0.6844457387924194,-6.493481967406733e-13,4264,3.665970282895614e-08,9.594984244523479e-15,0.6846553087234497,-1.7866220725082371e-09,-2.8748565892222286e-14,2.3100558965705176e-10,0.010797941125929356,9.609992730474914e-07,0.006193944718688726,-0.006769970990717411,4264,8222.5419921875,17509.337890625,0.8031971454620361,-0.0029589575715363026,4264,-0.052179038524627686,0.25859469175338745,0.799578845500946
pointnet++_EPOCH_164_classifier.pth,6.846126865411861e-08,0.006795281078666449,3.785880053897017e-08,0.01838844083249569,0.002337530953809619,-0.04127928242087364,-0.020995043218135834,4290,0.24014611542224884,0.057754065841436386,0.8159354329109192,0.07449162751436234,4290,-1.1724759340286255,0.90365070104599,1.0389080047607422,0.05838454142212868,-0.0554075613617897,-1.2152271189336261e-08,-4.325283043726813e-06,2.895152647397481e-06,-4.483163593249628e-06,-3.538629607646726e-05,4290,-135.0432891845703,5282.43212890625,0.6891818642616272,-2.9675930597161237e-15,4290,9.708467405289412e-05,5.75090439269843e-07,0.6847983598709106,6.233513982191409e-18,-2.1953681819501802e-13,1.1334343743578845e-16,-9.357090213768515e-09,-2.5745249682129767e-11,-2.1508222720206804e-12,2.437944377625678e-12,4290,-5.123177437837967e-09,1.8798389141233124e-17,0.6844457387924194,-6.526647169761979e-13,4290,3.663675940401845e-08,9.774199475503544e-15,0.6846553087234497,-1.7884105307786058e-09,-2.880308770897115e-14,2.2285853717995963e-10,0.01079788338392973,9.596230938768713e-07,0.006193970330059528,-0.0067700231447815895,4290,8231.212890625,14809.41796875,0.8031971454620361,-0.002958924975246191,4290,-0.05160212516784668,0.24368859827518463,0.799578845500946
pointnet++_EPOCH_165_classifier.pth,6.741236546758955e-08,0.006795236840844154,3.808835202789851e-08,0.018388401716947556,0.0023373430594801903,-0.04127947613596916,-0.020995087921619415,4316,0.2505815923213959,0.04819357022643089,0.8159354329109192,0.07449165731668472,4316,-1.1714636087417603,0.9468618035316467,1.0389080047607422,0.05838415399193764,-0.05540717393159866,-1.214948941452576e-08,-4.324579094827641e-06,2.894655153795611e-06,-4.482418717088876e-06,-3.5382701753405854e-05,4316,-134.24395751953125,5379.9970703125,0.6891818642616272,-2.9355836846393837e-15,4316,9.812420466914773e-05,5.738741606364783e-07,0.6847983598709106,6.332806261380437e-18,-2.1945974497308146e-13,1.1342248943256892e-16,-9.35497546095121e-09,-2.573823792983987e-11,-2.1480712174282157e-12,2.4346072033387678e-12,4316,-5.1356745522923575e-09,1.8739396274307068e-17,0.6844457387924194,-6.611429611246e-13,4316,3.674447768275968e-08,9.60022822549993e-15,0.6846553087234497,-1.7885456449207027e-09,-2.8845961128629374e-14,2.2503537921991779e-10,0.01079790759831667,9.68425069913792e-07,0.006194072309881449,-0.006770049221813679,4316,8214.59375,17346.939453125,0.8031971454620361,-0.002958958735689521,4316,-0.04994504898786545,0.26124808192253113,0.799578845500946
pointnet++_EPOCH_166_classifier.pth,6.678991582020899e-08,0.006795249879360199,3.7837377675487005e-08,0.01838834024965763,0.0023371560964733362,-0.04127966985106468,-0.020995041355490685,4342,0.24093398451805115,0.05888742581009865,0.8159354329109192,0.07449168711900711,4342,-1.1686742305755615,0.8953757286071777,1.0389080047607422,0.0583837665617466,-0.05540678650140762,-1.214667477711373e-08,-4.3238674152235035e-06,2.894151293730829e-06,-4.481664291233756e-06,-3.5379071050556377e-05,4342,-134.2185821533203,5380.439453125,0.6891818642616272,-2.9055258734731176e-15,4342,9.840078564593568e-05,5.734906949328433e-07,0.6847983598709106,5.959349104063771e-18,-2.194029056741889e-13,1.1324639922376863e-16,-9.352834950959732e-09,-2.5694689431698947e-11,-2.1460767191117114e-12,2.4259082156280476e-12,4342,-5.157658300447565e-09,1.8767032378572464e-17,0.6844457387924194,-6.711898831862628e-13,4342,3.6806721226412265e-08,9.54857107417868e-15,0.6846553087234497,-1.7869549173710197e-09,-2.8889149644543977e-14,2.1781890180427865e-10,0.010797875933349133,9.724401479616063e-07,0.0061940839514136314,-0.00677002826705575,4342,8216.1240234375,16778.845703125,0.8031971454620361,-0.0029589871410280466,4342,-0.05063750594854355,0.2600511312484741,0.799578845500946
pointnet++_EPOCH_167_classifier.pth,6.67859083591793e-08,0.006795280613005161,3.752313659788342e-08,0.01838831976056099,0.00233696517534554,-0.0412798635661602,-0.020995046943426132,4368,0.24936415255069733,0.06475841999053955,0.8159354329109192,0.07449173927307129,4368,-1.158703327178955,0.9193120002746582,1.0389080047607422,0.05838337913155556,-0.05540639907121658,-1.2143823724386493e-08,-4.3231461859249976e-06,2.8936412945768097e-06,-4.480901225178968e-06,-3.5375382140045986e-05,4368,-133.0560302734375,5396.0703125,0.6891818642616272,-2.8860373394226906e-15,4368,9.944273915607482e-05,5.715780275750149e-07,0.6847983598709106,6.5785516952025906e-18,-2.1934156693628054e-13,1.129884379866603e-16,-9.350668683794083e-09,-2.5662784397528782e-11,-2.1426922736100806e-12,2.4171526325639237e-12,4368,-5.1403188372489694e-09,1.8746675463697534e-17,0.6844457387924194,-6.82556929813144e-13,4368,3.674782433904511e-08,9.538388891119735e-15,0.6846553087234497,-1.7881589542412257e-09,-2.8966825953938985e-14,2.1336792055404175e-10,0.010797819122672081,9.74936256170622e-07,0.0061940886080265045,-0.006770068779587746,4368,8208.2734375,17998.212890625,0.8031971454620361,-0.0029589682817459106,4368,-0.05308688431978226,0.24880003929138184,0.799578845500946
pointnet++_EPOCH_168_classifier.pth,6.612558678398273e-08,0.00679525313898921,3.736269249543511e-08,0.01838829554617405,0.002336762845516205,-0.04128005728125572,-0.02099497988820076,4394,0.250243216753006,0.060084182769060135,0.8159354329109192,0.07449173927307129,4394,-1.171616792678833,0.9550713896751404,1.0389080047607422,0.05838299170136452,-0.05540601164102554,-1.2140939809057727e-08,-4.322414497437421e-06,2.893124928959878e-06,-4.480129064177163e-06,-3.5371656849747524e-05,4394,-134.55783081054688,5383.69091796875,0.6891818642616272,-2.8778638949981603e-15,4394,9.750702884048223e-05,5.732182444262435e-07,0.6847983598709106,7.126359500491346e-18,-2.1926712290461225e-13,1.1266332291870245e-16,-9.348473994919004e-09,-2.5593976590854162e-11,-2.1392312834350724e-12,2.4121806982413396e-12,4394,-5.132017033560032e-09,1.880051995849106e-17,0.6844457387924194,-6.864894395129661e-13,4394,3.676834126054018e-08,9.666081649017163e-15,0.6846553087234497,-1.787960002275213e-09,-2.9103374441299956e-14,2.083056227508706e-10,0.010797785595059395,9.668689244790585e-07,0.006194043904542923,-0.006770179141312838,4394,8218.453125,17155.412109375,0.8031971454620361,-0.002958965254947543,4394,-0.051701366901397705,0.26247841119766235,0.799578845500946
pointnet++_EPOCH_169_classifier.pth,6.720442513596936e-08,0.006795179098844528,3.8027202720058995e-08,0.018388304859399796,0.002336557023227215,-0.04128025099635124,-0.020994987338781357,4420,0.23946316540241241,0.05710587278008461,0.8159354329109192,0.07449180632829666,4420,-1.1542161703109741,0.9703823328018188,1.0389080047607422,0.05838260427117348,-0.0554056242108345,-1.2138019478413753e-08,-4.321674623497529e-06,2.892602196880034e-06,-4.47934780822834e-06,-3.536787335178815e-05,4420,-134.1925506591797,5309.859375,0.6891818642616272,-2.866225662302886e-15,4420,9.820805280469358e-05,5.74045827761438e-07,0.6847983598709106,6.814007415794891e-18,-2.1917861134975597e-13,1.1254595591594853e-16,-9.346251772512915e-09,-2.5627860944510417e-11,-2.140341723300132e-12,2.411329816376373e-12,4420,-5.132233305005229e-09,1.87785004105849e-17,0.6844457387924194,-6.859501573523719e-13,4420,3.679711468862479e-08,9.622081675539091e-15,0.6846553087234497,-1.78769432590542e-09,-2.906599318327173e-14,2.1079658851785865e-10,0.010797647759318352,9.626679684515693e-07,0.00619411189109087,-0.006770188454538584,4420,8217.9072265625,17674.662109375,0.8031971454620361,-0.002959006931632757,4420,-0.05319371446967125,0.24654193222522736,0.799578845500946
pointnet++_EPOCH_16_classifier.pth,-2.815122002175485e-07,0.008313994854688644,6.976105737521721e-07,0.018972406163811684,0.006114840041846037,-0.03727499768137932,-0.01919272169470787,442,0.26013681292533875,0.12105212360620499,0.8542051911354065,0.07064235210418701,442,-1.2668997049331665,1.1078851222991943,1.0423260927200317,0.08612368255853653,-0.08262312412261963,-5.998115284455707e-07,-6.15819517406635e-05,4.861577326664701e-05,-6.774580833734944e-05,-0.00017504724382888526,442,-203.24913024902344,12533.3642578125,0.7360303401947021,1.5227562266684203e-11,442,-0.0006669322610832751,1.0678118997020647e-05,0.7317226529121399,-9.349095662133239e-14,-5.843187600440558e-10,1.750007604106596e-11,-4.3705318830689066e-07,-2.1345868128630485e-10,1.2326463183498504e-09,3.5681951837673864e-10,442,-3.420451264446456e-07,1.0934488584761828e-13,0.7313716411590576,2.3877741797684315e-11,442,-3.39160351359169e-06,5.5202137999588174e-11,0.7315806746482849,-2.346445038270417e-09,6.050287354453232e-11,5.566934024869852e-09,0.012017770670354366,6.270097401284147e-07,0.00599059509113431,-0.007952499203383923,442,8828.8486328125,20194.171875,0.8430353403091431,-0.0036090186331421137,442,-0.033445924520492554,0.32672223448753357,0.8406078815460205
pointnet++_EPOCH_170_classifier.pth,6.801496255093298e-08,0.006795147433876991,3.737556042437973e-08,0.01838826760649681,0.0023363532964140177,-0.04128044471144676,-0.020995022729039192,4446,0.2512301504611969,0.06479652971029282,0.8159354329109192,0.07449182122945786,4446,-1.1847411394119263,0.9674012064933777,1.0389080047607422,0.05838221684098244,-0.05540523678064346,-1.213506450881141e-08,-4.32092610935797e-06,2.8920728709636023e-06,-4.478555638343096e-06,-3.53640534740407e-05,4446,-137.03085327148438,5209.94580078125,0.6891818642616272,-2.8554569089279686e-15,4446,9.570012480253354e-05,5.778667286904238e-07,0.6847983598709106,7.493530085152609e-18,-2.1909417910557366e-13,1.1252855203586041e-16,-9.344002904754234e-09,-2.559997006046366e-11,-2.139309129151057e-12,2.408677641022039e-12,4446,-5.083572229835909e-09,1.863202326771401e-17,0.6844457387924194,-6.875614986211198e-13,4446,3.702223949630934e-08,9.984789653882855e-15,0.6846553087234497,-1.7877411773170593e-09,-2.907470407010129e-14,2.1936436001013249e-10,0.010797514580190182,9.59845351644617e-07,0.006194244604557753,-0.006770177278667688,4446,8231.7822265625,16657.279296875,0.8031971454620361,-0.0029591326601803303,4446,-0.05067047104239464,0.24160410463809967,0.799578845500946
pointnet++_EPOCH_171_classifier.pth,6.858774526108391e-08,0.006795144639909267,3.6472922460006885e-08,0.018388286232948303,0.0023361609783023596,-0.04128063842654228,-0.020995089784264565,4472,0.25309595465660095,0.05955931916832924,0.8159354329109192,0.07449188828468323,4472,-1.1759992837905884,0.9634970426559448,1.0389080047607422,0.0583818294107914,-0.05540484935045242,-1.213207312389386e-08,-4.320168955018744e-06,2.8915369512105826e-06,-4.477753009268781e-06,-3.536017538863234e-05,4472,-134.32965087890625,5338.76416015625,0.6891818642616272,-2.8960971262207563e-15,4472,9.793575009098276e-05,5.740741357840307e-07,0.6847983598709106,7.671724641431233e-18,-2.189691028324503e-13,1.1239702370101958e-16,-9.341727391642962e-09,-2.56146475557939e-11,-2.141483171347325e-12,2.4179300055215958e-12,4472,-5.138209413502182e-09,1.8693659803877786e-17,0.6844457387924194,-6.639904555003073e-13,4472,3.6828634364383106e-08,9.59571184582517e-15,0.6846553087234497,-1.7865751100742955e-09,-2.9053355451698695e-14,2.2280811917685384e-10,0.010797463357448578,9.614434475224698e-07,0.006194411311298609,-0.006770054344087839,4472,8217.0966796875,15822.0205078125,0.8031971454620361,-0.002959230914711952,4472,-0.05166707560420036,0.25845062732696533,0.799578845500946
pointnet++_EPOCH_172_classifier.pth,6.8365444860774e-08,0.006795130670070648,3.65870782559341e-08,0.018388286232948303,0.002335962373763323,-0.0412808321416378,-0.02099509723484516,4498,0.2500293254852295,0.056245677173137665,0.8159354329109192,0.0744919404387474,4498,-1.1891127824783325,0.911069393157959,1.0389080047607422,0.05838144198060036,-0.05540446192026138,-1.2129044435482683e-08,-4.319400431995746e-06,2.8909946649946505e-06,-4.476940830500098e-06,-3.535625000949949e-05,4498,-133.29791259765625,5495.42529296875,0.6891818642616272,-2.9091604918497858e-15,4498,9.865133324638009e-05,5.700565566257865e-07,0.6847983598709106,7.42939794508076e-18,-2.1888048285737677e-13,1.1222794798381374e-16,-9.3394252331791e-09,-2.5595263755673336e-11,-2.1421211159056153e-12,2.4157600832935833e-12,4498,-5.13092812681748e-09,1.870707171032972e-17,0.6844457387924194,-6.597366966967777e-13,4498,3.673457982245054e-08,9.497316263507374e-15,0.6846553087234497,-1.7850491085269482e-09,-2.909550381115407e-14,2.3438104235218304e-10,0.010797458700835705,9.677135039964924e-07,0.006194401998072863,-0.0067700231447815895,4498,8198.7978515625,17052.29296875,0.8031971454620361,-0.0029592302162200212,4498,-0.051018353551626205,0.2624121606349945,0.799578845500946
pointnet++_EPOCH_173_classifier.pth,6.859252721369558e-08,0.006795098539441824,3.636163370401846e-08,0.01838831603527069,0.002335760509595275,-0.04128102585673332,-0.02099517732858658,4524,0.25039663910865784,0.04894552752375603,0.8159354329109192,0.07449197769165039,4524,-1.168645977973938,0.9641287922859192,1.0389080047607422,0.05838105455040932,-0.05540407449007034,-1.2125981108113137e-08,-4.318622359278379e-06,2.8904457849421306e-06,-4.476119102037046e-06,-3.5352277336642146e-05,4524,-134.20025634765625,5353.28955078125,0.6891818642616272,-2.9058805685197803e-15,4524,9.819209662964568e-05,5.729869485548988e-07,0.6847983598709106,7.47540903947341e-18,-2.1878302663459748e-13,1.1204351979443892e-16,-9.337094653005806e-09,-2.5582584661787422e-11,-2.1410353958500883e-12,2.417062860624042e-12,4524,-5.12171594024835e-09,1.8640685503088665e-17,0.6844457387924194,-6.64980711554547e-13,4524,3.667261694317858e-08,9.614484637035167e-15,0.6846553087234497,-1.7823820197548912e-09,-2.926035675148049e-14,2.4292351463728323e-10,0.01079744752496481,9.742360589370946e-07,0.006194399669766426,-0.006770005915313959,4524,8221.3349609375,16841.763671875,0.8031971454620361,-0.002959220437332988,4524,-0.05379282310605049,0.2542046904563904,0.799578845500946
pointnet++_EPOCH_174_classifier.pth,6.920107153973731e-08,0.0067951250821352005,3.628109013220637e-08,0.0183882936835289,0.002335558645427227,-0.04128121957182884,-0.02099529840052128,4550,0.2379099428653717,0.06544951349496841,0.8159354329109192,0.07449191063642502,4550,-1.165745496749878,1.0464496612548828,1.0389080047607422,0.05838066712021828,-0.0554036870598793,-1.2122877812714705e-08,-4.3178351916139945e-06,2.889889401558321e-06,-4.475287369132275e-06,-3.534824645612389e-05,4550,-137.09793090820312,5392.525390625,0.6891818642616272,-2.8858044053621957e-15,4550,9.457443957217038e-05,5.746341003032285e-07,0.6847983598709106,8.253992791038947e-18,-2.1864245982293473e-13,1.1208900811068444e-16,-9.334733874766243e-09,-2.5527654642920616e-11,-2.1397692645530597e-12,2.428432238285594e-12,4550,-5.059296093179455e-09,1.8434929288799774e-17,0.6844457387924194,-6.631847848659334e-13,4550,3.6761431232434916e-08,9.812446401203864e-15,0.6846553087234497,-1.7808083896397875e-09,-2.938745573928189e-14,2.33255720294423e-10,0.010797416791319847,9.689971420812071e-07,0.006194390822201967,-0.006770037114620209,4550,8239.4501953125,18399.033203125,0.8031971454620361,-0.002959226258099079,4550,-0.052407778799533844,0.2469061017036438,0.799578845500946
